ID,N_VICTIMAS,FECHA,HORA,HH,TIPO_DE_CALLE,Calle,LUGAR_DEL_HECHO_NORMALIZADO,COMUNA,longitud,Latitud,VICTIMA,ACUSADO,SEXO,EDAD,ROL_VICTIMA
20170144,1,2017-11-26,06:45:00,6,GRAL PAZ,"ROCA, CNEL. AV.",AV. CNEL. ROCA & COLECTORA AV. GRAL. PAZ,8,-58.47064556,-34.69843756,AUTO,OBJETO FIJO,FEMENINO,50,PASAJERO
20170145,1,2017-11-26,17:05:00,17,CALLE,MAZA,MAZA & DON BOSCO,5,-58.41677733,-34.61223119,MOTO,AUTO,MASCULINO,58,CONDUCTOR
20170147,1,2017-11-28,11:15:00,11,GRAL PAZ,"PAZ, GRAL. AV.",AV. GRAL. PAZ & AV. EVA PERON,9,-58.5025179,-34.67450313,MOTO,AUTO,MASCULINO,49,CONDUCTOR
20170148,1,2017-11-29,10:45:00,10,AVENIDA,SAN JUAN AV.,AV. SAN JUAN & LA RIOJA,3,-58.40708125,-34.62438894,PEATON,PASAJEROS,FEMENINO,82,PEATON
20170149,1,2017-11-30,12:20:00,12,AVENIDA,PASEO COLON AV.,AV. PASEO COLON & MEXICO,1,-58.36947198,-34.61477051,PEATON,PASAJEROS,MASCULINO,13,PEATON
20170150,1,2017-12-04,01:15:00,1,AVENIDA,RIVADAVIA AV.,AV. RIVADAVIA & MIRALLA,9,-58.51140889,-34.63934531,PEATON,AUTO,MASCULINO,56,PEATON
20170151,1,2017-12-04,02:15:00,2,CALLE,VIEYTES,VIEYTES & LUJAN,4,-58.37460912,-34.65559133,PEATON,PASAJEROS,MASCULINO,42,PEATON
20170152,1,2017-12-06,17:30:00,17,CALLE,CACHI,CACHI & TRAFUL,4,-58.41146277,-34.65073916,BICICLETA,PASAJEROS,MASCULINO,19,CICLISTA
20170153,2,2017-12-11,02:00:00,2,AVENIDA,ROSARIO,ROSARIO & AV. LA PLATA,6,-58.42855267,-34.61829385,MOTO,PASAJEROS,MASCULINO,42,PASAJERO
20170154,1,2017-12-11,09:15:00,9,AVENIDA,ENTRE RIOS AV.,AV. ENTRE RIOS & AV. CASEROS,4,-58.39035581,-34.63412287,PEATON,PASAJEROS,MASCULINO,76,PEATON
20170155,1,2017-12-12,21:25:41,21,AVENIDA,RIVADAVIA AV.,AV. RIVADAVIA 6350,7,-58.45593915,-34.62656868,DESCONOCIDO,MOTO,DESCONOCIDO,42,DESCONOCIDO
20170157,1,2017-12-17,09:02:00,9,GRAL PAZ,"PAZ, GRAL. AV.",AV. GRAL. PAZ & HUMAITA,9,-58.52866211,-34.64597065,AUTO,PASAJEROS,MASCULINO,53,CONDUCTOR
20170158,1,2017-12-18,21:30:00,21,GRAL PAZ,GUALEGUAYCHU,GUALEGUAYCHU & COLECTORA AV. GRAL PAZ,11,-58.52037476,-34.59407024,MOTO,AUTO,MASCULINO,32,CONDUCTOR
20170159,1,2017-12-20,04:31:27,4,AVENIDA,INDEPENDENCIA AV.,AV. INDEPENDENCIA & VIRREY CEVALLOS,1,-58.38896772,-34.61799615,MOTO,AUTO,MASCULINO,27,CONDUCTOR
20170160,1,2017-12-22,13:15:00,13,AVENIDA,NAZCA AV.,AV. NAZCA 365,7,-58.47074114,-34.62771756,PEATON,MOTO,FEMENINO,30,PEATON
20170161,1,2017-12-26,15:30:00,15,AVENIDA,"PERON, EVA AV.",AV. EVA PERON 5249,9,-58.48200819,-34.65969965,PEATON,AUTO,FEMENINO,30,PEATON
20180001,1,2018-01-01,22:50:00,22,AVENIDA,SAN JUAN AV.,SAN JUAN AV. & RINCÓN,3,-58.39536773,-34.62297346,PEATON,MOTO,MASCULINO,83,PEATON
20180002,1,2018-01-03,16:40:00,16,CALLE,PERU,PERU 937,1,-58.37456088,-34.61895467,BICICLETA,PASAJEROS,FEMENINO,26,CICLISTA
20180003,1,2018-01-05,10:12:00,10,AVENIDA,"PUEYRREDON, HONORIO, DR. AV.","PUEYRREDON, HONORIO, DR. AV. & GALICIA",15,-58.44860217,-34.60395657,PEATON,MULTIPLE,FEMENINO,58,PEATON
20180004,1,2018-01-09,09:40:00,9,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. & MANZANARES,13,-58.46129513,-34.54332766,MOTO,MULTIPLE,MASCULINO,39,CONDUCTOR
20180005,1,2018-01-09,22:30:00,22,AVENIDA,PASEO COLON AV.,PASEO COLON AV. 1019,1,-58.36907201,-34.61953517,PEATON,PASAJEROS,MASCULINO,54,PEATON
20180006,1,2018-01-10,21:15:00,21,CALLE,VALLE,VALLE & BARCO CENTENERA DEL,6,-58.44062219,-34.62499107,BICICLETA,PASAJEROS,FEMENINO,45,CICLISTA
20180007,1,2018-01-11,02:30:00,2,AUTOPISTA,AUTOPISTA PERITO MORENO,AU PERITO MORENO  KM 0.6,9,-58.52502765,-34.63601265,AUTO,AUTO,MASCULINO,46,CONDUCTOR
20180008,1,2018-01-12,17:50:00,17,AVENIDA,"HUERGO, ING. AV.","HUERGO, ING. AV. E INDEPENDENCIA AV.",1,-58.36659655,-34.61687778,MOTO,CARGAS,FEMENINO,32,CONDUCTOR
20180009,1,2018-01-14,02:00:00,2,AVENIDA,PILCOMAYO,"PILCOMAYO & BROWN, ALTE. AV.",4,-58.36737389,-34.62763661,MOTO,MOTO,MASCULINO,19,CONDUCTOR
20180010,1,2018-01-18,05:10:00,5,CALLE,CERVANTES,"CERVANTES & BELAUSTEGUI, LUIS, DR.",10,-58.49807953,-34.63038658,MOTO,CARGAS,MASCULINO,40,CONDUCTOR
20180011,1,2018-01-19,10:30:00,10,AVENIDA,CALLAO AV.,CALLAO & VTE. LOPEZ,2,-58.39092703,-34.59088447,PEATON,PASAJEROS,MASCULINO,84,PEATON
20180012,1,2018-01-26,13:30:00,13,CALLE,OLIDEN,"OLIDEN & CHILAVERT, MARTINIANO, CORONEL",8,-58.46912006,-34.68049201,MOTO,PASAJEROS,MASCULINO,20,CONDUCTOR
20180013,1,2018-01-28,08:15:00,8,AVENIDA,CONGRESO AV.,CONGRESO AV. & GALVAN,12,-58.48661286,-34.56786129,MOTO,AUTO,MASCULINO,44,CONDUCTOR
20180014,1,2018-01-31,20:00:00,20,AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. & RIVERA INDARTE",7,-58.44074927,-34.65080597,PEATON,MOTO,MASCULINO,42,PEATON
20180015,2,2018-02-06,01:00:00,1,AVENIDA,AUSTRALIA AV.,AUSTRALIA AV. 2800,4,-58.38636298,-34.64684275,MOTO,PASAJEROS,MASCULINO,28,CONDUCTOR
20180016,1,2018-02-15,10:15:00,10,AVENIDA,DEL LIBERTADOR AV.,"DEL LIBERTADOR AV. & RAMOS MEJIA, JOSE MARIA, DR. AV.",1,-58.37533517,-34.59276462,MOTO,CARGAS,MASCULINO,31,CONDUCTOR
20180017,1,2018-02-17,04:15:00,4,AVENIDA,SAN PEDRITO AV.,SAN PEDRITO AV. & RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON,AUTO,MASCULINO,35,PEATON
20180018,1,2018-02-17,07:15:00,7,CALLE,ISABEL LA CATOLICA,"ISABEL LA CATOLICA & SALVADORES, CNEL.",4,-58.37207554,-34.64543658,MOTO,CARGAS,MASCULINO,26,CONDUCTOR
20180019,1,2018-02-17,12:30:00,12,AVENIDA,LAS HERAS GENERAL AV.,LAS HERAS GENERAL AV. & CALLAO AV.,2,-58.39189441,-34.59176378,PEATON,PASAJEROS,FEMENINO,80,PEATON
20180020,1,2018-02-19,22:00:00,22,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,FERNANDEZ DE LA CRUZ SUBIDA AU HÉCTOR J. CÁMPORA,8,-58.45012957,-34.66518343,MOTO,CARGAS,MASCULINO,26,CONDUCTOR
20180021,1,2018-02-22,10:45:00,10,AVENIDA,"ALCORTA, AMANCIO AV.",AMANCIO ALCORTA & ZAVALETA,4,-58.40184094,-34.64546845,PEATON,PASAJEROS,FEMENINO,62,PEATON
20180022,1,2018-02-24,00:00:00,0,AVENIDA,"MONTES DE OCA, MANUEL AV.","MONTES DE OCA, MANUEL & OLAVARRIA",4,-58.37441153,-34.63966783,MOTO,CARGAS,MASCULINO,28,CONDUCTOR
20180023,1,2018-02-24,06:00:00,6,CALLE,BARCO CENTENERA DEL,BARCO CENTENERA DEL & ROSARIO,6,-58.44110156,-34.62082399,MOTO,AUTO,MASCULINO,28,CONDUCTOR
20180024,1,2018-02-28,23:00:00,23,AVENIDA,ALVAREZ THOMAS AV.,ALVAREZ THOMAS AV. & DONADO,15,-58.47087351,-34.57827342,PEATON,CARGAS,MASCULINO,70,PEATON
20180025,1,2018-03-04,22:30:00,22,AVENIDA,AVELLANEDA AV.,AV. AVELLANEDA & AV. BOYACÁ,7,-58.4596221,-34.6224514,PEATON,AUTO,MASCULINO,70,PEATON
20180026,2,2018-03-09,04:45:00,4,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","RABANAL, FRANCISCO, INTENDENTE AV. & SAENZ AV.",4,-58.41657793,-34.65476216,MOVIL,CARGAS,MASCULINO,24,CONDUCTOR
20180027,1,2018-03-11,23:00:00,23,CALLE,CASTRO,CASTRO & RONDEAU,5,-58.41911301,-34.63722107,PEATON,MOTO,FEMENINO,74,PEATON
20180028,1,2018-03-13,15:45:00,15,AVENIDA,"BILBAO, FRANCISCO AV.","BILBAO, FRANCISCO AV. & AZUL",9,-58.47120586,-34.64251042,PEATON,CARGAS,MASCULINO,71,PEATON
20180029,1,2018-03-15,18:00:00,18,AVENIDA,NAZCA AV.,NAZCA AV. & GAONA AV.,11,-58.47418944,-34.62049672,MOTO,AUTO,MASCULINO,26,CONDUCTOR
20180030,1,2018-03-20,01:30:00,1,AVENIDA,PLAZA,PLAZA & ALVAREZ THOMAS AV.,15,-58.46720441,-34.57905579,MOTO,MOTO,MASCULINO,24,CONDUCTOR
20180031,1,2018-03-28,10:15:00,10,AVENIDA,GAONA AV.,"GAONA AV. & ARTIGAS, JOSE GERVASIO, GRAL.",11,-58.46909362,-34.6177971,MOTO,CARGAS,MASCULINO,31,CONDUCTOR
20180032,1,2018-04-02,13:00:00,13,AVENIDA,CABILDO AV.,CABILDO AV. & AGUILAR,13,-58.44704343,-34.5688864,PEATON,PASAJEROS,MASCULINO,70,PEATON
20180033,1,2018-04-07,07:30:00,7,AVENIDA,CAMARONES,CAMARONES & LOPE DE VEGA AV.,10,-58.50535541,-34.62902048,MOTO,CARGAS,FEMENINO,42,CONDUCTOR
20180034,1,2018-04-11,18:15:00,18,AVENIDA,SANTA FE AV.,SANTA FE AV. 2320,2,-58.40021675,-34.59522198,PEATON,PASAJEROS,MASCULINO,24,PEATON
20180035,1,2018-04-12,16:45:00,16,AVENIDA,RIVADAVIA AV.,AV. RIVADAVIA 6950,7,-58.46325991,-34.62919627,PEATON,PASAJEROS,FEMENINO,39,PEATON
20180036,1,2018-04-13,23:15:00,23,AVENIDA,SAN MARTIN AV.,AV. SAN MARTÍN & ARGERICH,15,-58.49471482,-34.59694755,MOTO,AUTO,MASCULINO,37,CONDUCTOR
20180037,1,2018-04-18,18:45:00,18,AVENIDA,CORDOBA AV.,"CORDOBA AV. & URIBURU JOSE E., PRES.",2,-58.3987261,-34.59975962,PEATON,CARGAS,MASCULINO,84,PEATON
20180038,2,2018-04-20,17:10:00,17,AVENIDA,RIVADAVIA AV.,AV. RIVADAVIA 1571,1,-58.38872177,-34.60885045,PEATON,AUTO,FEMENINO,59,PEATON
20180040,1,2018-04-27,11:00:00,11,CALLE,"FREIRE, RAMON, CAP. GRAL.",RAMON FREIRE & VIRREY OLAGUER & FELIU,13,-58.45686132,-34.57305993,PEATON,CARGAS,FEMENINO,42,PEATON
20180041,1,2018-04-27,13:30:00,13,AVENIDA,LA PLATA AV.,"LA PLATA AV. & FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4,-58.42281627,-34.64282424,PEATON,PASAJEROS,FEMENINO,78,PEATON
20180042,1,2018-04-27,18:43:00,18,CALLE,BRANDSEN,BRANDSEN & PERDRIEL,4,-58.38666024,-34.63953396,MOTO,CARGAS,MASCULINO,23,PASAJERO
20180043,1,2018-04-28,06:30:00,6,AVENIDA,"VILARDEBO, TEODORO","VILARDEBO, TEODORO & ALVAREZ JONTE AV.",11,-58.49122843,-34.61207587,MOTO,AUTO,MASCULINO,25,CONDUCTOR
20180044,1,2018-04-28,09:00:00,9,AVENIDA,ALBERTI,ALBERTI E INDEPENDENCIA AV.,3,-58.40098306,-34.61866627,PEATON,AUTO,FEMENINO,50,PEATON
20180045,1,2018-04-30,07:00:00,7,AVENIDA,ALVAREZ THOMAS AV.,ALVAREZ THOMAS AV. 879,13,-58.45448963,-34.5791692,AUTO,CARGAS,MASCULINO,60,CONDUCTOR
20180046,1,2018-05-02,03:15:00,3,GRAL PAZ,"PAZ, GRAL. AV.",AV. GRAL. PAZ & AV. RIVADAVIA,9,-58.52927982,-34.63931752,PEATON,AUTO,MASCULINO,11,PEATON
20180047,1,2018-05-08,19:00:00,19,AVENIDA,CORRIENTES AV.,AV. CORRIENTES & AV. DORREGO,15,-58.44759966,-34.5917024,PEATON,PASAJEROS,MASCULINO,82,PEATON
20180048,1,2018-05-09,10:30:00,10,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. & PEDERNERA,7,-58.46411215,-34.62925068,PEATON,PASAJEROS,MASCULINO,57,PEATON
20180049,1,2018-05-11,19:15:00,19,CALLE,QUESADA,QUESADA 2300,13,-58.4621322,-34.55395823,PEATON,AUTO,FEMENINO,40,PEATON
20180050,1,2018-05-14,18:45:00,18,AVENIDA,CABILDO AV.,CABILDO AV. & JURAMENTO AV.,13,-58.45669422,-34.5620361,PEATON,PASAJEROS,FEMENINO,47,PEATON
20180051,1,2018-05-15,21:15:00,21,CALLE,CALIFORNIA,"CALIFORNIA & CARBONARI, FRANCISCO, CMTE.",4,-58.3597716,-34.64341878,PEATON,AUTO,FEMENINO,57,PEATON
20180052,1,2018-05-18,20:30:00,20,AVENIDA,"CARRIL, SALVADOR MARIA DEL AV.","CARRIL, SALVADOR MARIA DEL AV. & NAZCA",15,-58.49820145,-34.59070093,PEATON,PASAJEROS,MASCULINO,78,PEATON
20180053,1,2018-05-20,02:30:00,2,CALLE,SAN LUIS,SAN LUIS & AGUERO,3,-58.4105928,-34.5993918,MOTO,AUTO,MASCULINO,43,CONDUCTOR
20180054,1,2018-05-22,11:15:00,11,CALLE,LUGONES,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON,BICICLETA,FEMENINO,86,PEATON
20180055,1,2018-05-29,07:30:00,7,AVENIDA,INDEPENDENCIA AV.,INDEPENDENCIA AV. & JUJUY AV.,3,-58.40351561,-34.61883916,MOTO,AUTO,MASCULINO,21,CONDUCTOR
20180056,1,2018-06-02,13:00:00,13,AVENIDA,RIVADAVIA AV.,AV. RIVADAVIA 11050,9,-58.51973844,-34.63918987,PEATON,PASAJEROS,FEMENINO,69,PEATON
20180057,1,2018-06-03,03:30:00,3,CALLE,COMBATE DE LOS POZOS,COMBATE DE LOS POZOS & HUMBERTO 1°,3,-58.39311376,-34.62163006,MOTO,PASAJEROS,MASCULINO,33,CONDUCTOR
20180058,1,2018-06-03,06:30:00,6,AVENIDA,CORDOBA AV.,CORDOBA AV. & THAMES,15,-58.43531242,-34.59082159,MOTO,AUTO,MASCULINO,26,CONDUCTOR
20180059,1,2018-06-08,06:20:00,6,AVENIDA,"GARAY, JUAN DE AV.","GARAY, JUAN DE AV. & SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO,OTRO,MASCULINO,54,CONDUCTOR
20180060,1,2018-06-08,12:50:00,12,AVENIDA,LAVALLE,"LAVALLE & ALEM, LEANDRO N. AV.",1,-58.370488,-34.60189492,PEATON,PASAJEROS,MASCULINO,51,PEATON
20180061,1,2018-06-10,11:15:00,11,CALLE,ESTADOS UNIDOS,ESTADOS UNIDOS & PICHINCHA,3,-58.39883882,-34.61964833,MOTO,MOTO,MASCULINO,51,CONDUCTOR
20180062,1,2018-06-14,01:00:00,1,CALLE,ROSARIO,ROSARIO & BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON,CARGAS,MASCULINO,32,PEATON
20180063,1,2018-06-16,21:15:00,21,AVENIDA,"ALEM, LEANDRO N. AV.",AV. LEANDRO N. ALEM & VIAMONTE,1,-58.37093138,-34.59952725,PEATON,PASAJEROS,FEMENINO,28,PEATON
20180064,1,2018-06-25,01:15:00,1,AVENIDA,VARELA AV.,VARELA AV. & PRIMERA JUNTA,7,-58.45855262,-34.63953253,AUTO,CARGAS,MASCULINO,30,CONDUCTOR
20180065,1,2018-06-26,17:30:00,17,CALLE,"PELLEGRINI, CARLOS","PELLEGRINI, CARLOS & JUNCAL",1,-58.38161909,-34.59283447,MOTO,CARGAS,MASCULINO,35,CONDUCTOR
20180066,1,2018-06-28,11:00:00,11,AVENIDA,CORRIENTES AV.,AV. CORRIENTES & AV. FEDERICO LACROZE,15,-58.45511899,-34.58698157,PEATON,PASAJEROS,MASCULINO,73,PEATON
20180067,1,2018-06-29,16:15:00,16,AVENIDA,"MONTES DE OCA, MANUEL AV.","MONTES DE OCA, MANUEL & FINOCHIETTO ENRIQUE DR.",4,-58.37724226,-34.62973033,PASAJEROS,AUTO,FEMENINO,81,PASAJERO
20180068,1,2018-07-01,09:00:00,9,AVENIDA,CARABOBO AV.,"CARABOBO AV. & ALBERDI, JUAN BAUTISTA AV.",7,-58.45546217,-34.62930339,MOTO,AUTO,MASCULINO,21,CONDUCTOR
20180069,1,2018-07-04,21:45:00,21,AVENIDA,CORDOBA AV.,CÓRDOBA AV. 2215,2,-58.39897064,-34.59954925,BICICLETA,PASAJEROS,MASCULINO,20,CICLISTA
20180070,1,2018-07-07,15:45:00,15,CALLE,ESTADOS UNIDOS,"ESTADOS UNIDOS & URQUIZA, GRAL.",3,-58.40917826,-34.62126274,MOTO,PASAJEROS,MASCULINO,33,CONDUCTOR
20180071,1,2018-07-10,17:50:00,17,AVENIDA,MORENO,MORENO & AV. HUERGO,1,-58.36726348,-34.61099738,MOTO,CARGAS,MASCULINO,42,CONDUCTOR
20180072,1,2018-07-11,13:15:00,13,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"AU DELLEPIANE KILOMETRO 0.0, ALTURA CALLE MONTIEL, SENTIDO HACIA EL CENTRO PORTEÑO",8,-58.48267426,-34.68454456,MOTO,CARGAS,MASCULINO,27,CONDUCTOR
20180073,1,2018-07-11,15:45:00,15,AVENIDA,"IRIARTE, GRAL. AV.","IRIARTE, GRAL. AV. 3400",4,-58.39546165,-34.65168841,PEATON,CARGAS,FEMENINO,67,PEATON
20180074,1,2018-07-14,06:04:00,6,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",AV. JUAN B. ALBERDI 2968,7,-58.46941984,-34.63376545,AUTO,CARGAS,MASCULINO,25,CONDUCTOR
20180075,1,2018-07-15,07:30:00,7,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. & ORTIZ DE OCAMPO,14,-58.40367321,-34.58129246,PEATON,AUTO,MASCULINO,23,PEATON
20180076,1,2018-07-16,09:30:00,9,CALLE,"CHAVEZ, JORGE","CHAVEZ, JORGE & PAZ, GRAL. AV.",9,-58.52932872,-34.65014993,AUTO,CARGAS,MASCULINO,73,CONDUCTOR
20180077,1,2018-07-16,23:15:00,23,CALLE,"URQUIZA, GRAL.","URQUIZA, GRAL. & ESTADOS UNIDOS",3,-58.40917826,-34.62126274,AUTO,CARGAS,MASCULINO,58,CONDUCTOR
20180078,1,2018-07-21,06:15:00,6,CALLE,PARAGUAY,PARAGUAY & SÁNCHEZ DE BUSTAMANTE,2,-58.41264127,-34.59473294,PEATON,AUTO,MASCULINO,27,PEATON
20180079,1,2018-07-23,07:15:00,7,GRAL PAZ,DE LOS CORRALES AV.,"DE LOS CORRALES AV. & PAZ, GRAL. AV.",9,-58.50877521,-34.66977709,PEATON,CARGAS,MASCULINO,42,PEATON
20180080,1,2018-07-25,22:22:00,22,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. & CARHUE",9,-58.51232237,-34.6590353,PEATON,AUTO,MASCULINO,26,PEATON
20180081,1,2018-07-29,06:30:00,6,AVENIDA,CASTANARES AV.,CASTAÑARES AV. & RIVERA INDARTE AV.,7,-58.44744156,-34.64567171,PEATON,MULTIPLE,MASCULINO,35,PEATON
20180082,1,2018-08-01,15:53:00,15,AVENIDA,LARRAZABAL,"LARRAZABAL & GARZON, EUGENIO, GRAL. AV.",9,-58.49441273,-34.65869968,MOTO,CARGAS,FEMENINO,17,CONDUCTOR
20180083,1,2018-08-02,05:20:00,5,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. & FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47976785,-34.69153196,MOTO,CARGAS,MASCULINO,42,CONDUCTOR
20180084,1,2018-08-03,07:25:00,7,AVENIDA,"MOREAU DE JUSTO, ALICIA AV.",AV. ALICIA MOREAU DE JUSTO & COCHABAMBA,1,-58.36523349,-34.62260331,PEATON,CARGAS,MASCULINO,45,PEATON
20180085,2,2018-08-03,18:16:00,18,AVENIDA,ENTRE RIOS AV.,"ENTRE RIOS AV. & GARAY, JUAN DE AV.",3,-58.39118948,-34.62704273,MOTO,PASAJEROS,FEMENINO,22,PASAJERO
20180086,1,2018-08-10,21:44:00,21,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. & GUARDIA NACIONAL,9,-58.49019551,-34.65015854,PEATON,PASAJEROS,MASCULINO,40,PEATON
20180087,1,2018-08-15,19:20:00,19,AVENIDA,PAVON AV.,PAVON AV. & COLOMBRES,5,-58.41644362,-34.63023775,PEATON,PASAJEROS,MASCULINO,75,PEATON
20180088,1,2018-08-17,16:36:00,16,GRAL PAZ,"PAZ, GRAL. AV.",AV. GRAL. PAZ & AV. DR. RICARDO BALBÍN,12,-58.5007381,-34.5497951,MOTO,CARGAS,MASCULINO,42,CONDUCTOR
20180089,1,2018-08-17,17:56:00,17,AVENIDA,PICHINCHA AV.,PICHINCHA AV. & BRASIL,4,-58.39626094,-34.63036565,PEATON,PASAJEROS,MASCULINO,80,PEATON
20180090,1,2018-08-18,10:34:00,10,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. & PERGAMINO,8,-58.43284809,-34.67051543,MOTO,AUTO,MASCULINO,27,CONDUCTOR
20180091,1,2018-08-19,18:47:00,18,AUTOPISTA,AUTOPISTA PERITO MORENO,AU PERITO MORENO KM 1.8 ALTURA BARRAGAN SENTIDO PBA,9,-58.52280139,-34.63659934,AUTO,AUTO,FEMENINO,23,PASAJERO
20180092,1,2018-08-20,08:20:00,8,AVENIDA,CORDOBA AV.,CORDOBA AV. & GASCON,14,-58.4233693,-34.59774487,MOTO,AUTO,MASCULINO,23,CONDUCTOR
20180093,1,2018-08-20,08:41:00,8,CALLE,15 DE NOVIEMBRE DE 1889,15 DE NOVIEMBRE DE 1889 1513,1,-58.38691681,-34.63105973,PEATON,PASAJEROS,MASCULINO,24,PEATON
20180094,1,2018-08-23,05:35:00,5,CALLE,"SALGUERO, JERONIMO","SALGUERO, JERONIMO & BERUTI",14,-58.4116902,-34.5857988,MOTO,PASAJEROS,MASCULINO,32,CONDUCTOR
20180095,1,2018-08-26,00:59:00,0,AVENIDA,LACARRA AV.,"LACARRA AV. & DELLEPIANE, LUIS, TTE. GRAL.",9,-58.46739825,-34.65117757,AUTO,AUTO,FEMENINO,49,PASAJERO
20180096,1,2018-08-31,22:20:00,22,AUTOPISTA,AUTOPISTA PRESIDENTE H?CTOR J. C?MPORA,"AU HÉCTOR J. CÁMPORA & ROCA, CNEL. AV.",8,-58.44483258,-34.67152226,PEATON,AUTO,MASCULINO,39,PEATON
20180097,1,2018-09-02,10:50:00,10,AVENIDA,VARELA AV.,AV. VARELA & AV. INT. FRANCISCO RABANAL,8,-58.43254025,-34.66128115,AUTO,OTRO,FEMENINO,35,CONDUCTOR
20180098,2,2018-09-09,05:00:00,5,GRAL PAZ,"PAZ, GRAL. AV.",AV. GRAL. PAZ E/ FERRE & BERON DE ASTRADA,8,-58.47199387,-34.69640164,AUTO,AUTO,MASCULINO,55,CONDUCTOR
20180099,1,2018-09-12,14:25:00,14,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. & PEDERNERA,7,-58.46411215,-34.62925068,PEATON,PASAJEROS,MASCULINO,18,PEATON
20180100,1,2018-09-20,10:30:00,10,AVENIDA,"RAWSON DE DELLEPIANE, ELVIRA AV.",ELVIRA RAWSON DE DELLEPIANE 150,1,-58.36217754,-34.62367156,MOTO,AUTO,FEMENINO,33,DESCONOCIDO
20180101,1,2018-09-21,00:15:00,0,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. & ZAPIOLA",12,-58.48098594,-34.5407313,AUTO,MULTIPLE,MASCULINO,42,CONDUCTOR
20180102,1,2018-09-21,00:30:00,0,CALLE,FAMATINA,FAMATINA & DIOGENES TABORDA,4,-58.41083404,-34.64640709,MOTO,AUTO,MASCULINO,20,CONDUCTOR
20180103,1,2018-09-27,17:51:00,17,AVENIDA,CASTA?ARES AV.,AV. CASTAÑARES & BONORINO,7,-58.44609828,-34.64446729,PEATON,MOTO,MASCULINO,1,PEATON
20180104,1,2018-10-01,08:58:00,8,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AU FRONDIZI 9 DE JULIO SUR & AV. SUAREZ,4,-58.37709334,-34.64035082,MOTO,MOTO,MASCULINO,22,CONDUCTOR
20180105,1,2018-10-03,18:12:00,18,AVENIDA,NAZCA AV.,NAZCA AV. & RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON,PASAJEROS,FEMENINO,56,PEATON
20180106,1,2018-10-04,22:02:00,22,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","FIGUEROA ALCORTA, PRES. AV. & ECHEVERRIA",13,-58.43674281,-34.55161027,MOTO,MOTO,MASCULINO,27,CONDUCTOR
20180107,1,2018-10-06,14:20:00,14,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. & JUJUY AV.,3,-58.4059686,-34.61011987,PEATON,PASAJEROS,FEMENINO,62,PEATON
20180108,1,2018-10-09,14:00:00,14,AVENIDA,DE LOS ITALIANOS AV.,"DE LOS ITALIANOS AV. & GUEMES, MACACHA",1,-58.36154069,-34.60463618,MOTO,AUTO,MASCULINO,37,CONDUCTOR
20180109,1,2018-10-10,22:12:00,22,AVENIDA,TUCUMAN,"TUCUMAN & ALEM, LEANDRO N. AV.",1,-58.37062179,-34.60066507,PEATON,PASAJEROS,MASCULINO,34,PEATON
20180110,1,2018-10-13,03:05:00,3,AVENIDA,CORRIENTES AV.,"CORRIENTES AV. & GALLARDO, ANGEL AV.",15,-58.43220014,-34.60207186,PEATON,MOTO,MASCULINO,60,PEATON
20180111,1,2018-10-19,12:13:00,12,AUTOPISTA,AUTOPISTA PERITO MORENO,AU PERITO MORENO & AV. EVA PERÓN SENTIDO CENTRO,9,-58.46958442,-34.64949724,MOTO,CARGAS,MASCULINO,28,CONDUCTOR
20180112,1,2018-10-24,09:18:00,9,CALLE,MU?ECAS,MUÑECAS & SERRANO,15,-58.44671397,-34.59970903,MOTO,CARGAS,FEMENINO,28,CONDUCTOR
20180113,1,2018-10-25,11:00:00,11,CALLE,"ARTIGAS, JOSE GERVASIO, GRAL.","ARTIGAS, JOSE GERVASIO, GRAL. & TRES ARROYOS",11,-58.47152163,-34.61474911,MOTO,CARGAS,MASCULINO,20,CONDUCTOR
